wpPostId,title,slug,url,parentId,mimeType,width,height,attachedFile
1375,w_Portada _R_ Isabel Martínez,w_portada-_r_-isabel-martinez,https://editoriallarueca.com/wp-content/uploads/w_Portada-_R_-Isabel-Martinez.jpg,,image/jpeg,500,700,w_Portada-_R_-Isabel-Martinez.jpg
1377,w_mockUpR,w_mockupr,https://editoriallarueca.com/wp-content/uploads/w_mockUpR.jpg,,image/jpeg,1000,667,w_mockUpR.jpg
1378,w_Portada _R_ Isabel Martínez,w_portada-_r_-isabel-martinez-2,https://editoriallarueca.com/wp-content/uploads/w_Portada-_R_-Isabel-Martinez-1.jpg,,image/jpeg,500,700,w_Portada-_R_-Isabel-Martinez-1.jpg
1379,w_FotoMaríaIsabel,w_fotomariaisabel,https://editoriallarueca.com/wp-content/uploads/w_FotoMariaIsabel.jpg,,image/jpeg,834,1110,w_FotoMariaIsabel.jpg
1381,w_Portada_Pinguillen,w_portada_pinguillen,https://editoriallarueca.com/wp-content/uploads/w_Portada_Pinguillen.jpg,,image/jpeg,1724,2560,w_Portada_Pinguillen-scaled.jpg
1383,w_CarmenPinguillen,w_carmenpinguillen,https://editoriallarueca.com/wp-content/uploads/w_CarmenPinguillen.jpg,,image/jpeg,148,209,w_CarmenPinguillen.jpg
1384,w_CarmenPinguillen,w_carmenpinguillen-2,https://editoriallarueca.com/wp-content/uploads/w_CarmenPinguillen-1.jpg,,image/jpeg,200,282,w_CarmenPinguillen-1.jpg
1385,w_mockUp_Pinguillen,w_mockup_pinguillen,https://editoriallarueca.com/wp-content/uploads/w_mockUp_Pinguillen.jpg,,image/jpeg,1500,1000,w_mockUp_Pinguillen.jpg
1391,w_portada_ElCantoWeb,w_portada_elcantoweb,https://editoriallarueca.com/wp-content/uploads/w_portada_ElCantoWeb.jpg,,image/jpeg,500,749,w_portada_ElCantoWeb.jpg
1393,w_MockUp_ElCanto2,w_mockup_elcanto2,https://editoriallarueca.com/wp-content/uploads/w_MockUp_ElCanto2.jpg,,image/jpeg,2560,1707,w_MockUp_ElCanto2-scaled.jpg
1394,w_Foto Ines,w_foto-ines,https://editoriallarueca.com/wp-content/uploads/w_Foto-Ines.jpg,,image/jpeg,400,342,w_Foto-Ines.jpg
1399,MockUp_Nido_Peq,mockup_nido_peq-2,https://editoriallarueca.com/wp-content/uploads/MockUp_Nido_Peq-1.jpg,,image/jpeg,500,500,MockUp_Nido_Peq-1.jpg
1403,w_losanimales,w_losanimales,https://editoriallarueca.com/wp-content/uploads/w_losanimales.jpg,,image/jpeg,2508,2560,w_losanimales-scaled.jpg
1404,w_los animales,w_los-animales,https://editoriallarueca.com/wp-content/uploads/w_los-animales.jpg,,image/jpeg,2508,2560,w_los-animales-scaled.jpg
1421,w_Zoografias,w_zoografias,https://editoriallarueca.com/wp-content/uploads/w_Zoografias.jpg,,image/jpeg,500,715,w_Zoografias.jpg
1423,mockUp_Zoografiaspeq,mockup_zoografiaspeq,https://editoriallarueca.com/wp-content/uploads/mockUp_Zoografiaspeq.jpg,,image/jpeg,1707,2560,mockUp_Zoografiaspeq-scaled.jpg
1424,w_FotoGuillermo,w_fotoguillermo-4,https://editoriallarueca.com/wp-content/uploads/w_FotoGuillermo-3.jpg,,image/jpeg,400,533,w_FotoGuillermo-3.jpg
1426,w_portada_suspiros,w_portada_suspiros,https://editoriallarueca.com/wp-content/uploads/w_portada_suspiros.jpg,,image/jpeg,500,721,w_portada_suspiros.jpg
1430,w_portadaCartas,w_portadacartas,https://editoriallarueca.com/wp-content/uploads/w_portadaCartas.jpg,,image/jpeg,500,772,w_portadaCartas.jpg
1432,MockUp_Cartas,mockup_cartas,https://editoriallarueca.com/wp-content/uploads/MockUp_Cartas.jpg,,image/jpeg,900,900,MockUp_Cartas.jpg
1434,w_PortadaAmorAmor,w_portadaamoramor,https://editoriallarueca.com/wp-content/uploads/w_PortadaAmorAmor.jpg,,image/jpeg,500,819,w_PortadaAmorAmor.jpg
1436,mockUpAmorAmor,mockupamoramor,https://editoriallarueca.com/wp-content/uploads/mockUpAmorAmor.jpg,,image/jpeg,2000,1333,mockUpAmorAmor.jpg
1437,w_fotoEduardo,w_fotoeduardo,https://editoriallarueca.com/wp-content/uploads/w_fotoEduardo.jpg,,image/jpeg,556,823,w_fotoEduardo.jpg
1439,w_portada_FamiliasBorbon,w_portada_familiasborbon,https://editoriallarueca.com/wp-content/uploads/w_portada_FamiliasBorbon.jpg,,image/jpeg,500,623,w_portada_FamiliasBorbon.jpg
1449,w_Rodrigo_PortadaOK,w_rodrigo_portadaok,https://editoriallarueca.com/wp-content/uploads/w_Rodrigo_PortadaOK.jpg,,image/jpeg,500,665,w_Rodrigo_PortadaOK.jpg
1450,w_Rodrigo_PortadaOK,w_rodrigo_portadaok-2,https://editoriallarueca.com/wp-content/uploads/w_Rodrigo_PortadaOK-1.jpg,,image/jpeg,500,665,w_Rodrigo_PortadaOK-1.jpg
1453,w_Portada_EscuelaMusica,w_portada_escuelamusica,https://editoriallarueca.com/wp-content/uploads/w_Portada_EscuelaMusica.jpg,,image/jpeg,500,741,w_Portada_EscuelaMusica.jpg
1455,BárbaraMila,barbaramila,https://editoriallarueca.com/wp-content/uploads/BarbaraMila.jpg,,image/jpeg,1134,849,BarbaraMila.jpg
1456,Daniela Corao,daniela-corao,https://editoriallarueca.com/wp-content/uploads/Daniela-Corao.jpg,,image/jpeg,1134,1512,Daniela-Corao.jpg
1458,MockuPEscuelaMusicaPEQ,mockupescuelamusicapeq,https://editoriallarueca.com/wp-content/uploads/MockuPEscuelaMusicaPEQ.jpg,,image/jpeg,2000,1429,MockuPEscuelaMusicaPEQ.jpg
1459,Inés + Roberto,ines-roberto-2,https://editoriallarueca.com/wp-content/uploads/W_Juan-Jose-Velasco-S-1.jpg,,image/jpeg,400,559,W_Juan-Jose-Velasco-S-1.jpg
1462,978-84-19865-81-6cub,978-84-19865-81-6cub,https://editoriallarueca.com/wp-content/uploads/w_Portada-5.jpg,,image/jpeg,1876,2047,w_Portada-5.jpg
1472,w_LaUltima,w_laultima,https://editoriallarueca.com/wp-content/uploads/w_LaUltima.jpg,,image/jpeg,500,710,w_LaUltima.jpg
1474,UltimaCartaMockUp,ultimacartamockup,https://editoriallarueca.com/wp-content/uploads/UltimaCartaMockUp.png,,image/png,2560,1707,UltimaCartaMockUp-scaled.png
1475,w_FotoAutor_Alonso,w_fotoautor_alonso,https://editoriallarueca.com/wp-content/uploads/w_FotoAutor_Alonso.jpg,,image/jpeg,400,542,w_FotoAutor_Alonso.jpg
1482,w_portada Minerva_ARKANUM-,w_portada-minerva_arkanum,https://editoriallarueca.com/wp-content/uploads/w_portada-Minerva_ARKANUM-.jpg,,image/jpeg,500,728,w_portada-Minerva_ARKANUM-.jpg
1484,mockUP_3librosMinervapeq,mockup_3librosminervapeq,https://editoriallarueca.com/wp-content/uploads/mockUP_3librosMinervapeq.jpg,,image/jpeg,2000,1334,mockUP_3librosMinervapeq.jpg
1485,w_Foto Minerva1,w_foto-minerva1,https://editoriallarueca.com/wp-content/uploads/w_Foto-Minerva1.jpg,,image/jpeg,400,515,w_Foto-Minerva1.jpg
1492,cub_DiosBendiga,cub_diosbendiga,https://editoriallarueca.com/wp-content/uploads/w_PortadaDiosBendigatuDia.jpg,,image/jpeg,500,718,w_PortadaDiosBendigatuDia.jpg
1517,w_Portada,w_portada-3,https://editoriallarueca.com/wp-content/uploads/w_Portada-6.jpg,,image/jpeg,2009,2560,w_Portada-6-scaled.jpg
1519,w_mockup_Raimundo,w_mockup_raimundo,https://editoriallarueca.com/wp-content/uploads/w_mockup_Raimundo.jpg,,image/jpeg,1500,1071,w_mockup_Raimundo.jpg
1520,IMG_20230912_Cazorla,img_20230912_cazorla,https://editoriallarueca.com/wp-content/uploads/IMG_20230912_Cazorla.jpg,,image/jpeg,1920,2560,IMG_20230912_Cazorla-scaled.jpg
1525,w_portada,w_portada-4,https://editoriallarueca.com/wp-content/uploads/w_portada-7.jpg,,image/jpeg,500,696,w_portada-7.jpg
1527,w_fotoSara,w_fotosara,https://editoriallarueca.com/wp-content/uploads/w_fotoSara.jpg,,image/jpeg,400,589,w_fotoSara.jpg
1530,cub_HistoriaFamiliar,cub_historiafamiliar,https://editoriallarueca.com/wp-content/uploads/w_Portada-8.jpg,,image/jpeg,500,721,w_Portada-8.jpg
1533,979-13-87525-02-6_cub,979-13-87525-02-6_cub,https://editoriallarueca.com/wp-content/uploads/w_portadaMorir.jpg,,image/jpeg,500,731,w_portadaMorir.jpg
1538,w_PortadaDiasGalerna,w_portadadiasgalerna,https://editoriallarueca.com/wp-content/uploads/w_PortadaDiasGalerna.jpg,,image/jpeg,1812,2560,w_PortadaDiasGalerna-scaled.jpg
1540,w_mockupDiasGalerna,w_mockupdiasgalerna,https://editoriallarueca.com/wp-content/uploads/w_mockupDiasGalerna.jpg,,image/jpeg,2560,1707,w_mockupDiasGalerna-scaled.jpg
1542,w_fotoAutor,w_fotoautor-2,https://editoriallarueca.com/wp-content/uploads/w_fotoAutor-2.jpg,,image/jpeg,1134,850,w_fotoAutor-2.jpg
1543,w2_fotoAutor,w2_fotoautor,https://editoriallarueca.com/wp-content/uploads/w2_fotoAutor.jpg,,image/jpeg,1134,1214,w2_fotoAutor.jpg
1547,979-13-87525-04-0_cub,979-13-87525-04-0_cub,https://editoriallarueca.com/wp-content/uploads/w_portadaOKpequena.jpg,,image/jpeg,500,697,w_portadaOKpequena.jpg
1549,w_1MockUp_Monedas,w_1mockup_monedas,https://editoriallarueca.com/wp-content/uploads/w_1MockUp_Monedas.jpg,,image/jpeg,900,600,w_1MockUp_Monedas.jpg
1550,Jesus Adame - Autor,jesus-adame-autor,https://editoriallarueca.com/wp-content/uploads/Jesus-Adame-Autor.tif,,,,,Jesus-Adame-Autor.tif
1551,w_fotoJesus,w_fotojesus,https://editoriallarueca.com/wp-content/uploads/w_fotoJesus.jpg,,image/jpeg,400,600,w_fotoJesus.jpg
1554,fotoRAFA,fotorafa,https://editoriallarueca.com/wp-content/uploads/fotoRAFA.jpeg,,image/jpeg,1170,1828,fotoRAFA.jpeg
1555,fotoRAFA,fotorafa-2,https://editoriallarueca.com/wp-content/uploads/fotoRAFA-1.jpeg,,image/jpeg,1170,1828,fotoRAFA-1.jpeg
1559,979-13-87525-06-4_cub,979-13-87525-06-4_cub,https://editoriallarueca.com/wp-content/uploads/w_portada-9.jpg,,image/jpeg,500,700,w_portada-9.jpg
1561,mockup_Gabardina,mockup_gabardina,https://editoriallarueca.com/wp-content/uploads/mockup_Gabardina.jpg,,image/jpeg,1500,1533,mockup_Gabardina.jpg
1562,w_guillermo,w_guillermo,https://editoriallarueca.com/wp-content/uploads/w_guillermo.jpg,,image/jpeg,400,301,w_guillermo.jpg
1565,979-13-87525-00-2_cub,979-13-87525-00-2_cub,https://editoriallarueca.com/wp-content/uploads/w_portadaAdios.jpg,,image/jpeg,500,750,w_portadaAdios.jpg
1568,3cub_ensayo,3cub_ensayo,https://editoriallarueca.com/wp-content/uploads/w_portada-10.jpg,,image/jpeg,500,713,w_portada-10.jpg
1570,W_MOCKuP_SirTristan2,w_mockup_sirtristan2,https://editoriallarueca.com/wp-content/uploads/W_MOCKuP_SirTristan2.jpg,,image/jpeg,2504,2560,W_MOCKuP_SirTristan2-scaled.jpg
1571,w_fotoautor,w_fotoautor-3,https://editoriallarueca.com/wp-content/uploads/w_fotoautor-3.jpg,,image/jpeg,400,467,w_fotoautor-3.jpg
1577,W_CUB_LA LISTA DE TAREAS _ELR,w_cub_la-lista-de-tareas-_elr-2,https://editoriallarueca.com/wp-content/uploads/w_PortadaOK.jpg,,image/jpeg,500,706,w_PortadaOK.jpg
1579,w_mockUp_ListaTareas,w_mockup_listatareas,https://editoriallarueca.com/wp-content/uploads/w_mockUp_ListaTareas.jpg,,image/jpeg,2560,1440,w_mockUp_ListaTareas-scaled.jpg
1580,w_FotoCarlosJ.Olmedo,w_fotocarlosj-olmedo,https://editoriallarueca.com/wp-content/uploads/w_FotoCarlosJ.Olmedo.jpg,,image/jpeg,400,378,w_FotoCarlosJ.Olmedo.jpg
1584,PORTADA Y CONTRAPORTADA.cdr,portada-y-contraportada-cdr,https://editoriallarueca.com/wp-content/uploads/w_portada-11.jpg,,image/jpeg,500,680,w_portada-11.jpg
1586,w_mockUp_Cristus,w_mockup_cristus,https://editoriallarueca.com/wp-content/uploads/w_mockUp_Cristus.jpg,,image/jpeg,2560,1440,w_mockUp_Cristus-scaled.jpg
1587,PORTADA Y CONTRAPORTADA.cdr,portada-y-contraportada-cdr-2,https://editoriallarueca.com/wp-content/uploads/w_fotoPadreInaki.jpg,,image/jpeg,400,704,w_fotoPadreInaki.jpg
1594,979-13-87525-11-8_cub,979-13-87525-11-8_cub,https://editoriallarueca.com/wp-content/uploads/w_portadaPeq.jpg,,image/jpeg,500,718,w_portadaPeq.jpg
1599,Mariposas_120X180 (2) - 1,mariposas_120x180-2-1,https://editoriallarueca.com/wp-content/uploads/w_mariposas_portada.jpg,,image/jpeg,500,765,w_mariposas_portada.jpg
1601,978-84-19865-69-4 _cub,978-84-19865-69-4-_cub,https://editoriallarueca.com/wp-content/uploads/w_portada_ElValor.jpg,,image/jpeg,500,800,w_portada_ElValor.jpg
1603,MockUp_el valor,mockup_el-valor,https://editoriallarueca.com/wp-content/uploads/MockUp_el-valor.jpg,,image/jpeg,900,900,MockUp_el-valor.jpg
1604,w_fotoCarmenGordillo,w_fotocarmengordillo,https://editoriallarueca.com/wp-content/uploads/w_fotoCarmenGordillo.jpg,,image/jpeg,400,406,w_fotoCarmenGordillo.jpg
1612,cub_PlanesEnlazados,cub_planesenlazados,https://editoriallarueca.com/wp-content/uploads/w_portadaPlanes.jpg,,image/jpeg,1181,1701,w_portadaPlanes.jpg
1615,w_mockUP_planes,w_mockup_planes,https://editoriallarueca.com/wp-content/uploads/w_mockUP_planes.jpg,,image/jpeg,2560,1440,w_mockUP_planes-scaled.jpg
1617,MockUp_mariposas_sandra,mockup_mariposas_sandra,https://editoriallarueca.com/wp-content/uploads/MockUp_mariposas_sandra.jpg,,image/jpeg,900,900,MockUp_mariposas_sandra.jpg
1618,w_fotoSandra,w_fotosandra,https://editoriallarueca.com/wp-content/uploads/w_fotoSandra.jpg,,image/jpeg,400,526,w_fotoSandra.jpg
1619,w_fotoMariaParedes,w_fotomariaparedes,https://editoriallarueca.com/wp-content/uploads/w_fotoMariaParedes.jpg,,image/jpeg,400,636,w_fotoMariaParedes.jpg
1621,979-13-87525-13-2_cubOK2,979-13-87525-13-2_cubok2,https://editoriallarueca.com/wp-content/uploads/w_portadaLatinOK.jpg,,image/jpeg,500,722,w_portadaLatinOK.jpg
1628,979-13-87525-12-5_cub,979-13-87525-12-5_cub,https://editoriallarueca.com/wp-content/uploads/w_portadaCuentos.jpg,,image/jpeg,500,628,w_portadaCuentos.jpg
1632,979-13-87525-10-1_cub,979-13-87525-10-1_cub,https://editoriallarueca.com/wp-content/uploads/w_portadaMalva.jpg,,image/jpeg,500,773,w_portadaMalva.jpg
1634,w_MockUP_Metodo,w_mockup_metodo,https://editoriallarueca.com/wp-content/uploads/w_MockUP_Metodo.jpg,,image/jpeg,2362,1575,w_MockUP_Metodo.jpg
1635,w_Malva,w_malva,https://editoriallarueca.com/wp-content/uploads/w_Malva.jpg,,image/jpeg,1134,1512,w_Malva.jpg
1643,978-84-19865-97-7_cub,978-84-19865-97-7_cub,https://editoriallarueca.com/wp-content/uploads/w_portada-12.jpg,,image/jpeg,1181,1654,w_portada-12.jpg
1645,w_Mockup_Simba2,w_mockup_simba2,https://editoriallarueca.com/wp-content/uploads/w_Mockup_Simba2.jpg,,image/jpeg,2362,1575,w_Mockup_Simba2.jpg
1646,w_fotoSara,w_fotosara-2,https://editoriallarueca.com/wp-content/uploads/w_fotoSara-1.jpg,,image/jpeg,400,589,w_fotoSara-1.jpg
1648,cub3_Reflejos,cub3_reflejos,https://editoriallarueca.com/wp-content/uploads/w_portada-13.jpg,,image/jpeg,1103,1701,w_portada-13.jpg
1650,w_MookUp_reflejos,w_mookup_reflejos,https://editoriallarueca.com/wp-content/uploads/w_MookUp_reflejos.jpg,,image/jpeg,1417,945,w_MookUp_reflejos.jpg
1651,w_mockUp3_reflejos,w_mockup3_reflejos,https://editoriallarueca.com/wp-content/uploads/w_mockUp3_reflejos.jpg,,image/jpeg,1890,1350,w_mockUp3_reflejos.jpg
1652,dav,dav-2,https://editoriallarueca.com/wp-content/uploads/w_fotoAutor-4.jpg,,image/jpeg,1134,1126,w_fotoAutor-4.jpg
1666,979-13-87525-01-9_cub,979-13-87525-01-9_cub,https://editoriallarueca.com/wp-content/uploads/w_portada-14.jpg,,image/jpeg,1800,2560,w_portada-14-scaled.jpg
1667,979-13-87525-01-9_cub,979-13-87525-01-9_cub-2,https://editoriallarueca.com/wp-content/uploads/w_portada-15.jpg,,image/jpeg,1189,1638,w_portada-15.jpg
1671,979-13-87525-19-4_cub,979-13-87525-19-4_cub,https://editoriallarueca.com/wp-content/uploads/w_portada-16.jpg,,image/jpeg,1939,2560,w_portada-16-scaled.jpg
1673,08 ALTA Antonio Bejarano_Sapiens,08-alta-antonio-bejarano_sapiens,https://editoriallarueca.com/wp-content/uploads/08-ALTA-Antonio-Bejarano_Sapiens.docx,,,,,08-ALTA-Antonio-Bejarano_Sapiens.docx
1674,979-13-87525-18-7_cub,979-13-87525-18-7_cub,https://editoriallarueca.com/wp-content/uploads/w_portadaCarolina.jpg,,image/jpeg,1206,1716,w_portadaCarolina.jpg
1675,979-13-87525-18-7_cub,979-13-87525-18-7_cub-2,https://editoriallarueca.com/wp-content/uploads/w_portadaCarolina-1.jpg,,image/jpeg,1206,1716,w_portadaCarolina-1.jpg
1680,979-13-87525-20-0_cub,979-13-87525-20-0_cub,https://editoriallarueca.com/wp-content/uploads/w_PajaroPortada.jpg,,image/jpeg,1747,2560,w_PajaroPortada-scaled.jpg
1682,mockup_pajaro,mockup_pajaro,https://editoriallarueca.com/wp-content/uploads/mockup_pajaro.jpg,,image/jpeg,1417,945,mockup_pajaro.jpg
1683,FotoAutor,fotoautor,https://editoriallarueca.com/wp-content/uploads/FotoAutor.jpg,,image/jpeg,1442,2560,FotoAutor-scaled.jpg
1685,979-13-87525-16-3_cub,979-13-87525-16-3_cub,https://editoriallarueca.com/wp-content/uploads/ww_portada.jpg,,image/jpeg,500,721,ww_portada.jpg
1687,w_mockupRollos2_2,w_mockuprollos2_2,https://editoriallarueca.com/wp-content/uploads/w_mockupRollos2_2.jpg,,image/jpeg,2000,1334,w_mockupRollos2_2.jpg
1688,FotoAntonioValdeavero2,fotoantoniovaldeavero2,https://editoriallarueca.com/wp-content/uploads/FotoAntonioValdeavero2.tif,,,,,FotoAntonioValdeavero2.tif
1689,FotoValdeavero-1,fotovaldeavero-1,https://editoriallarueca.com/wp-content/uploads/FotoValdeavero-1.tif,,,,,FotoValdeavero-1.tif
1690,FotoAntonioValdeavero2,fotoantoniovaldeavero2-2,https://editoriallarueca.com/wp-content/uploads/FotoAntonioValdeavero2.jpg,,image/jpeg,400,421,FotoAntonioValdeavero2.jpg
1711,979-13-87525-17-0_cub,979-13-87525-17-0_cub,https://editoriallarueca.com/wp-content/uploads/w_portada_OtrosOficios.jpg,,image/jpeg,500,735,w_portada_OtrosOficios.jpg
1713,fotoZarate,fotozarate,https://editoriallarueca.com/wp-content/uploads/fotoZarate.jpg,,image/jpeg,2560,1920,fotoZarate-scaled.jpg
1714,foto1,foto1,https://editoriallarueca.com/wp-content/uploads/foto1.jpg,,image/jpeg,746,990,foto1.jpg
1716,979-13-87525-21-7_cub,979-13-87525-21-7_cub,https://editoriallarueca.com/wp-content/uploads/979-13-87525-21-7_cub.pdf,,application/pdf,,,979-13-87525-21-7_cub.pdf
1717,979-13-87525-05-7_cub,979-13-87525-05-7_cub,https://editoriallarueca.com/wp-content/uploads/w_portada-17.jpg,,image/jpeg,500,789,w_portada-17.jpg
1721,Obra de arte e ilustración,obra-de-arte-e-ilustracion-5,https://editoriallarueca.com/wp-content/uploads/ww_portada-1.jpg,,image/jpeg,500,748,ww_portada-1.jpg
1723,w_mockUp_Libero,w_mockup_libero,https://editoriallarueca.com/wp-content/uploads/w_mockUp_Libero.jpg,,image/jpeg,2000,1334,w_mockUp_Libero.jpg
1724,FotoAutor,fotoautor-2,https://editoriallarueca.com/wp-content/uploads/FotoAutor-1.jpg,,image/jpeg,1080,1159,FotoAutor-1.jpg
1729,979-13-87525-23-1_cub,979-13-87525-23-1_cub,https://editoriallarueca.com/wp-content/uploads/w_portadapeqyela.jpg,,image/jpeg,500,756,w_portadapeqyela.jpg
1731,w_MockUp_Escorial,w_mockup_escorial,https://editoriallarueca.com/wp-content/uploads/w_MockUp_Escorial.jpg,,image/jpeg,1500,1071,w_MockUp_Escorial.jpg
1732,FotoAutor,fotoautor-3,https://editoriallarueca.com/wp-content/uploads/FotoAutor-2.jpg,,image/jpeg,1190,1605,FotoAutor-2.jpg
1733,978-84-18924-85-9 _cub_Amar,978-84-18924-85-9-_cub_amar,https://editoriallarueca.com/wp-content/uploads/w_PORTADA_AMAR.jpg,,image/jpeg,500,768,w_PORTADA_AMAR.jpg
1734,978-84-18924-86-6_cubDecision,978-84-18924-86-6_cubdecision,https://editoriallarueca.com/wp-content/uploads/w_Portada_Decision.jpg,,image/jpeg,1276,1900,w_Portada_Decision.jpg
1735,978-84-18924-86-6_cubDecision,978-84-18924-86-6_cubdecision-2,https://editoriallarueca.com/wp-content/uploads/w_Portada_Decision-1.jpg,,image/jpeg,1276,1900,w_Portada_Decision-1.jpg
1736,978-84-18924-86-6_cubDecision,978-84-18924-86-6_cubdecision-3,https://editoriallarueca.com/wp-content/uploads/w_Portada_Decision-2.jpg,,image/jpeg,1276,1900,w_Portada_Decision-2.jpg
1745,w_MockUp_compendio,w_mockup_compendio,https://editoriallarueca.com/wp-content/uploads/w_MockUp_compendio.jpg,,image/jpeg,2560,1829,w_MockUp_compendio-scaled.jpg
1746,FotoElenaMiramontes,fotoelenamiramontes,https://editoriallarueca.com/wp-content/uploads/FotoElenaMiramontes.jpg,,image/jpeg,400,393,FotoElenaMiramontes.jpg
1748,979-13-87525-25-5_cub,979-13-87525-25-5_cub,https://editoriallarueca.com/wp-content/uploads/w_portada_Diego.jpg,,image/jpeg,500,793,w_portada_Diego.jpg
1749,"Book cover mockup psd, editable design",book-cover-mockup-psd-editable-design,https://editoriallarueca.com/wp-content/uploads/w_mockup_Diego.jpg,,image/jpeg,2560,1706,w_mockup_Diego-scaled.jpg
1751,w_fotoDiegoGomez,w_fotodiegogomez-2,https://editoriallarueca.com/wp-content/uploads/w_fotoDiegoGomez-1.jpg,,image/jpeg,170,264,w_fotoDiegoGomez-1.jpg
1752,w_fotoDiego,w_fotodiego,https://editoriallarueca.com/wp-content/uploads/w_fotoDiego.jpg,,image/jpeg,40,62,w_fotoDiego.jpg
1753,w_fotoDiego,w_fotodiego-2,https://editoriallarueca.com/wp-content/uploads/w_fotoDiego-1.jpg,,image/jpeg,40,62,w_fotoDiego-1.jpg
1754,w_fotoDiego,w_fotodiego-3,https://editoriallarueca.com/wp-content/uploads/w_fotoDiego-2.jpg,,image/jpeg,40,62,w_fotoDiego-2.jpg
1758,979-13-87525-26-2_cub,979-13-87525-26-2_cub,https://editoriallarueca.com/wp-content/uploads/ww_portada-2.jpg,,image/jpeg,500,722,ww_portada-2.jpg
1779,979-13-87525-32-3_cub,979-13-87525-32-3_cub,https://editoriallarueca.com/wp-content/uploads/w_portada_manoAMano.jpg,,image/jpeg,500,739,w_portada_manoAMano.jpg
1781,w_MockUp_ManoAMano,w_mockup_manoamano,https://editoriallarueca.com/wp-content/uploads/w_MockUp_ManoAMano.jpg,,image/jpeg,500,333,w_MockUp_ManoAMano.jpg
1782,w_FotoGuillermo,w_fotoguillermo-5,https://editoriallarueca.com/wp-content/uploads/w_FotoGuillermo-4.jpg,,image/jpeg,236,419,w_FotoGuillermo-4.jpg
1786,portada MarinaOK,portada-marinaok,https://editoriallarueca.com/wp-content/uploads/portada-MarinaOK.jpg,,image/jpeg,886,1276,portada-MarinaOK.jpg
1788,"Book cover mockup psd, editable design",book-cover-mockup-psd-editable-design-2,https://editoriallarueca.com/wp-content/uploads/w_MockUp_Perderse.jpg,,image/jpeg,2000,1333,w_MockUp_Perderse.jpg
1789,w_FotoMarina,w_fotomarina,https://editoriallarueca.com/wp-content/uploads/w_FotoMarina.jpg,,image/jpeg,354,361,w_FotoMarina.jpg
1791,CUB_UnPaseo,cub_unpaseo,https://editoriallarueca.com/wp-content/uploads/ww_portada-3.jpg,,image/jpeg,500,733,ww_portada-3.jpg
1792,"Perderse, Encontrarse, Despertar - 1",perderse-encontrarse-despertar-1,https://editoriallarueca.com/wp-content/uploads/w_perderse.jpg,,image/jpeg,500,700,w_perderse.jpg
1797,979-13-87525-27-9_cub,979-13-87525-27-9_cub,https://editoriallarueca.com/wp-content/uploads/ww_Portada-4.jpg,,image/jpeg,500,700,ww_Portada-4.jpg
1799,w_mockup_LosMejores,w_mockup_losmejores,https://editoriallarueca.com/wp-content/uploads/w_mockup_LosMejores.jpg,,image/jpeg,1000,667,w_mockup_LosMejores.jpg
1800,w_FotoManuel,w_fotomanuel-3,https://editoriallarueca.com/wp-content/uploads/w_FotoManuel-2.jpg,,image/jpeg,400,533,w_FotoManuel-2.jpg
1820,979-13-87525-34-7_cub,979-13-87525-34-7_cub,https://editoriallarueca.com/wp-content/uploads/w_portadaDoloresTuerta.jpg,,image/jpeg,500,728,w_portadaDoloresTuerta.jpg
1822,w_MockuP_DoloresP,w_mockup_doloresp,https://editoriallarueca.com/wp-content/uploads/w_MockuP_DoloresP.jpg,,image/jpeg,2362,1575,w_MockuP_DoloresP.jpg
1823,Evoto,evoto,https://editoriallarueca.com/wp-content/uploads/fotoAutor-3.jpg,,image/jpeg,2132,2560,fotoAutor-3-scaled.jpg
1829,AAFF_cub_2ED_LosAnimales,aaff_cub_2ed_losanimales,https://editoriallarueca.com/wp-content/uploads/ww_LosAnimales2ED.jpg,,image/jpeg,500,534,ww_LosAnimales2ED.jpg
1833,979-13-87525-37-8_cub,979-13-87525-37-8_cub,https://editoriallarueca.com/wp-content/uploads/ww_portadaAzul.jpg,,image/jpeg,500,796,ww_portadaAzul.jpg
1835,w_mokUp_Azul,w_mokup_azul,https://editoriallarueca.com/wp-content/uploads/w_mokUp_Azul.jpg,,image/jpeg,2560,1920,w_mokUp_Azul-scaled.jpg
1836,FotoJoseVicente3,fotojosevicente3,https://editoriallarueca.com/wp-content/uploads/FotoJoseVicente3.jpg,,image/jpeg,346,629,FotoJoseVicente3.jpg
1837,979-13-87525-37-8_cub,979-13-87525-37-8_cub-2,https://editoriallarueca.com/wp-content/uploads/ww_portadaAzul-1.jpg,,image/jpeg,500,796,ww_portadaAzul-1.jpg
1838,979-13-87525-37-8_cub,979-13-87525-37-8_cub-3,https://editoriallarueca.com/wp-content/uploads/ww_portadaAzul-2.jpg,,image/jpeg,500,796,ww_portadaAzul-2.jpg
1846,cub_cartas,cub_cartas,https://editoriallarueca.com/wp-content/uploads/w_portada-18.jpg,,image/jpeg,500,710,w_portada-18.jpg
1848,979-13-87525-38-5Cub,979-13-87525-38-5cub,https://editoriallarueca.com/wp-content/uploads/w_ilusiones.jpg,,image/jpeg,500,738,w_ilusiones.jpg
1850,cub_1_Memorias,cub_1_memorias,https://editoriallarueca.com/wp-content/uploads/ww_PortadaOpera.jpg,,image/jpeg,500,690,ww_PortadaOpera.jpg
1852,w_mockUP_Memorias,w_mockup_memorias,https://editoriallarueca.com/wp-content/uploads/w_mockUP_Memorias.jpg,,image/jpeg,2560,1707,w_mockUP_Memorias-scaled.jpg
