bookCandidateKey,bookTitle,sourceWpPostId,authorNames,attachmentId,attachmentUrl,filename,attachmentTitle,width,height,aspectRatio,score,confidence,reasons
book:una inolvidable noche de futbol en la pared, Una inolvidable noche de fútbol en La Pared,1084,Luis Marcelo Carboni,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:una inolvidable noche de futbol en la pared, Una inolvidable noche de fútbol en La Pared,1084,Luis Marcelo Carboni,1229,https://editoriallarueca.com/wp-content/uploads/w_Estasimo-portada.jpg,w_Estasimo-portada.jpg,w_Estásimo - portada,500,700,0.714,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:en la recta final,En la recta final,1088,Alfredo Manrique Bravo,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:en la recta final,En la recta final,1088,Alfredo Manrique Bravo,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:en la recta final,En la recta final,1088,Alfredo Manrique Bravo,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:en la recta final,En la recta final,1088,Alfredo Manrique Bravo,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:en la recta final,En la recta final,1088,Alfredo Manrique Bravo,1229,https://editoriallarueca.com/wp-content/uploads/w_Estasimo-portada.jpg,w_Estasimo-portada.jpg,w_Estásimo - portada,500,700,0.714,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:duns scoto versus tomas de aquino la debilidad del neocalcedonismo tomista,Duns Scoto versus Tomás de Aquino: La debilidad del Neocalcedonismo Tomista,1094,Marcelino Valiño Vidal,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:duns scoto versus tomas de aquino la debilidad del neocalcedonismo tomista,Duns Scoto versus Tomás de Aquino: La debilidad del Neocalcedonismo Tomista,1094,Marcelino Valiño Vidal,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:duns scoto versus tomas de aquino la debilidad del neocalcedonismo tomista,Duns Scoto versus Tomás de Aquino: La debilidad del Neocalcedonismo Tomista,1094,Marcelino Valiño Vidal,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:duns scoto versus tomas de aquino la debilidad del neocalcedonismo tomista,Duns Scoto versus Tomás de Aquino: La debilidad del Neocalcedonismo Tomista,1094,Marcelino Valiño Vidal,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:duns scoto versus tomas de aquino la debilidad del neocalcedonismo tomista,Duns Scoto versus Tomás de Aquino: La debilidad del Neocalcedonismo Tomista,1094,Marcelino Valiño Vidal,1229,https://editoriallarueca.com/wp-content/uploads/w_Estasimo-portada.jpg,w_Estasimo-portada.jpg,w_Estásimo - portada,500,700,0.714,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:placa blanca dignidad sobre el pecho,"Placa blanca, dignidad sobre el pecho",1099,José Antonio Muñoz Fañanás,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:placa blanca dignidad sobre el pecho,"Placa blanca, dignidad sobre el pecho",1099,José Antonio Muñoz Fañanás,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:placa blanca dignidad sobre el pecho,"Placa blanca, dignidad sobre el pecho",1099,José Antonio Muñoz Fañanás,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:placa blanca dignidad sobre el pecho,"Placa blanca, dignidad sobre el pecho",1099,José Antonio Muñoz Fañanás,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:placa blanca dignidad sobre el pecho,"Placa blanca, dignidad sobre el pecho",1099,José Antonio Muñoz Fañanás,1229,https://editoriallarueca.com/wp-content/uploads/w_Estasimo-portada.jpg,w_Estasimo-portada.jpg,w_Estásimo - portada,500,700,0.714,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:la vida de adonis la impunidad,La vida de Adonis - La impunidad,1108,MAURO,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:la vida de adonis la impunidad,La vida de Adonis - La impunidad,1108,MAURO,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:la vida de adonis la impunidad,La vida de Adonis - La impunidad,1108,MAURO,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:la vida de adonis la impunidad,La vida de Adonis - La impunidad,1108,MAURO,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:la vida de adonis la impunidad,La vida de Adonis - La impunidad,1108,MAURO,1229,https://editoriallarueca.com/wp-content/uploads/w_Estasimo-portada.jpg,w_Estasimo-portada.jpg,w_Estásimo - portada,500,700,0.714,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:el perfume de las emociones,El perfume de las emociones,1113,Luz Stella,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:el perfume de las emociones,El perfume de las emociones,1113,Luz Stella,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:el perfume de las emociones,El perfume de las emociones,1113,Luz Stella,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:el perfume de las emociones,El perfume de las emociones,1113,Luz Stella,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:el perfume de las emociones,El perfume de las emociones,1113,Luz Stella,1229,https://editoriallarueca.com/wp-content/uploads/w_Estasimo-portada.jpg,w_Estasimo-portada.jpg,w_Estásimo - portada,500,700,0.714,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:entrevistas,ENTREVISTAS,1121,María Dolores Castellón Pérez,1120,https://editoriallarueca.com/wp-content/uploads/w_EntrevistasPortada.jpg,w_EntrevistasPortada.jpg,EntrevistasPortada,500,700,0.714,130,high,filename contiene el titulo del libro | attachment title contiene el titulo del libro | slug contiene el titulo del libro | proporcion vertical compatible con portada | dimensiones razonables para cover
book:entrevistas,ENTREVISTAS,1121,María Dolores Castellón Pérez,1123,https://editoriallarueca.com/wp-content/uploads/EntrevistasMockup.png,EntrevistasMockup-scaled.png,EntrevistasMockup,2133,2560,0.833,110,high,filename contiene el titulo del libro | attachment title contiene el titulo del libro | slug contiene el titulo del libro
book:entrevistas,ENTREVISTAS,1121,María Dolores Castellón Pérez,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:entrevistas,ENTREVISTAS,1121,María Dolores Castellón Pérez,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:entrevistas,ENTREVISTAS,1121,María Dolores Castellón Pérez,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:humor prosa y una jugadora,"Humor,  prosa y una jugadora",1131,Manuel Gómez Rosas,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:humor prosa y una jugadora,"Humor,  prosa y una jugadora",1131,Manuel Gómez Rosas,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:humor prosa y una jugadora,"Humor,  prosa y una jugadora",1131,Manuel Gómez Rosas,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:humor prosa y una jugadora,"Humor,  prosa y una jugadora",1131,Manuel Gómez Rosas,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:humor prosa y una jugadora,"Humor,  prosa y una jugadora",1131,Manuel Gómez Rosas,1229,https://editoriallarueca.com/wp-content/uploads/w_Estasimo-portada.jpg,w_Estasimo-portada.jpg,w_Estásimo - portada,500,700,0.714,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:ligero como la brisa,Ligero como la brisa,1136,Guillermo Martínez Schrem,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:ligero como la brisa,Ligero como la brisa,1136,Guillermo Martínez Schrem,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:ligero como la brisa,Ligero como la brisa,1136,Guillermo Martínez Schrem,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:ligero como la brisa,Ligero como la brisa,1136,Guillermo Martínez Schrem,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:ligero como la brisa,Ligero como la brisa,1136,Guillermo Martínez Schrem,1229,https://editoriallarueca.com/wp-content/uploads/w_Estasimo-portada.jpg,w_Estasimo-portada.jpg,w_Estásimo - portada,500,700,0.714,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:prestoses xaranes de folixes y xordes nel conceyu de mieres,PRESTOSES XARANES - De folixes y xordes nel Conceyu de Mieres,1161,Concha Magdalena García,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:prestoses xaranes de folixes y xordes nel conceyu de mieres,PRESTOSES XARANES - De folixes y xordes nel Conceyu de Mieres,1161,Concha Magdalena García,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:prestoses xaranes de folixes y xordes nel conceyu de mieres,PRESTOSES XARANES - De folixes y xordes nel Conceyu de Mieres,1161,Concha Magdalena García,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:prestoses xaranes de folixes y xordes nel conceyu de mieres,PRESTOSES XARANES - De folixes y xordes nel Conceyu de Mieres,1161,Concha Magdalena García,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:prestoses xaranes de folixes y xordes nel conceyu de mieres,PRESTOSES XARANES - De folixes y xordes nel Conceyu de Mieres,1161,Concha Magdalena García,1229,https://editoriallarueca.com/wp-content/uploads/w_Estasimo-portada.jpg,w_Estasimo-portada.jpg,w_Estásimo - portada,500,700,0.714,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:de barro y silencio,De barro y silencio,1167,Francisco Marín Vargas,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:de barro y silencio,De barro y silencio,1167,Francisco Marín Vargas,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:de barro y silencio,De barro y silencio,1167,Francisco Marín Vargas,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:de barro y silencio,De barro y silencio,1167,Francisco Marín Vargas,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:de barro y silencio,De barro y silencio,1167,Francisco Marín Vargas,1229,https://editoriallarueca.com/wp-content/uploads/w_Estasimo-portada.jpg,w_Estasimo-portada.jpg,w_Estásimo - portada,500,700,0.714,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:apuesta personal,APUESTA PERSONAL,1172,Iñaki Azkona,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:apuesta personal,APUESTA PERSONAL,1172,Iñaki Azkona,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:apuesta personal,APUESTA PERSONAL,1172,Iñaki Azkona,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:apuesta personal,APUESTA PERSONAL,1172,Iñaki Azkona,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:apuesta personal,APUESTA PERSONAL,1172,Iñaki Azkona,1229,https://editoriallarueca.com/wp-content/uploads/w_Estasimo-portada.jpg,w_Estasimo-portada.jpg,w_Estásimo - portada,500,700,0.714,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:la muerte de adonis los impunes,La muerte de Adonis - Los impunes,1177,Mauro Escobar Parada,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:la muerte de adonis los impunes,La muerte de Adonis - Los impunes,1177,Mauro Escobar Parada,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:la muerte de adonis los impunes,La muerte de Adonis - Los impunes,1177,Mauro Escobar Parada,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:la muerte de adonis los impunes,La muerte de Adonis - Los impunes,1177,Mauro Escobar Parada,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:la muerte de adonis los impunes,La muerte de Adonis - Los impunes,1177,Mauro Escobar Parada,1229,https://editoriallarueca.com/wp-content/uploads/w_Estasimo-portada.jpg,w_Estasimo-portada.jpg,w_Estásimo - portada,500,700,0.714,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:el poder de la magia de la comunicacion,El poder de la magia de la comunicación,1182,Iñaki Domínguez Ledo,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:el poder de la magia de la comunicacion,El poder de la magia de la comunicación,1182,Iñaki Domínguez Ledo,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:el poder de la magia de la comunicacion,El poder de la magia de la comunicación,1182,Iñaki Domínguez Ledo,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:el poder de la magia de la comunicacion,El poder de la magia de la comunicación,1182,Iñaki Domínguez Ledo,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:el poder de la magia de la comunicacion,El poder de la magia de la comunicación,1182,Iñaki Domínguez Ledo,1229,https://editoriallarueca.com/wp-content/uploads/w_Estasimo-portada.jpg,w_Estasimo-portada.jpg,w_Estásimo - portada,500,700,0.714,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:la inteligencia artificial en educacion fisica,La Inteligencia Artificial en Educación Física,1187,Norberto Domínguez Jurado,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:la inteligencia artificial en educacion fisica,La Inteligencia Artificial en Educación Física,1187,Norberto Domínguez Jurado,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:la inteligencia artificial en educacion fisica,La Inteligencia Artificial en Educación Física,1187,Norberto Domínguez Jurado,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:la inteligencia artificial en educacion fisica,La Inteligencia Artificial en Educación Física,1187,Norberto Domínguez Jurado,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:la inteligencia artificial en educacion fisica,La Inteligencia Artificial en Educación Física,1187,Norberto Domínguez Jurado,1229,https://editoriallarueca.com/wp-content/uploads/w_Estasimo-portada.jpg,w_Estasimo-portada.jpg,w_Estásimo - portada,500,700,0.714,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:inteligencia artificial en educacion fisica, Inteligencia Artificial en Educación Física,1194,María Isabel Martín Aranda,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:inteligencia artificial en educacion fisica, Inteligencia Artificial en Educación Física,1194,María Isabel Martín Aranda,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:inteligencia artificial en educacion fisica, Inteligencia Artificial en Educación Física,1194,María Isabel Martín Aranda,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:inteligencia artificial en educacion fisica, Inteligencia Artificial en Educación Física,1194,María Isabel Martín Aranda,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
